CandidateRecordID,DiscoveryYear,SourceID,SourceDependenceGroup,SourceRecordID,SourceURL,SourcePublishedAt,FirstPublicSignalAt,EventStart,EventEnd,CanonicalEventDate,ActorClaim,AttackMethod,LocationText,CountryScope,Region,Latitude,Longitude,TargetName,TargetID,NodeID,ProvisionalTargetGroupID,TargetClass,Sector,CriticalityStatus,PhysicalAttackStatus,OperationalDisruptionStatus,DisruptionStart,DisruptionDurationHours,IndependentConfirmationStatus,ConfirmationSourceID,InclusionStatus,ExclusionReason,SplitStatus,ParentCandidateRecordID,RelatedEventID,DedupeKeyDate,DedupeKeyLocation,DedupeKeyTarget,DedupeKeyNode,DedupeClusterID,DedupeDecision,CanonicalCandidateRecordID,ConflictStatus,OutcomeRelevantUnresolved,ReviewStatus,ReviewedAt,Reviewer,EvidenceQuoteOrNote,EvidenceArchivePath,CandidateCensusComplete
R25C-0090,2025,REUTERS,DG_REUTERS,R25R-0090,,2025-12-03,2025-12-03,2025-12-03,2025-12-03,2025-12-03,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Druzhba pumping infrastructure Tambov region,RUSSIA_PROPER,,,,Druzhba pumping infrastructure Tambov region,TGT_RU_DRUZHBA_PUMPING_INFRASTRUCTURE_TAMBOV_REGION,NODE_RU_DRUZHBA_PUMPING_INFRASTRUCTURE_TAMBOV_REGION,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,SINGLE_SOURCE,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-12-03,DRUZHBA_PUMPING_INFRASTRUCTURE_TAMBOV_REGION,DRUZHBA_PUMPING_INFRASTRUCTURE_TAMBOV_REGION,DRUZHBA_PUMPING_INFRASTRUCTURE_TAMBOV_REGION,,UNIQUE,,SOURCE_DATE_CONFLICT,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Reuters reported fifth 2025 attack on Druzhba infrastructure; target node distinct from earlier dated events unless later reconciled otherwise | Canonical date corrected from 2025-12-04 to 2025-12-03 in closure audit.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0091,2025,REUTERS,DG_REUTERS,R25R-0091,,2025-12-17,2025-12-17,2025-12-17,2025-12-17,2025-12-17,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Slavyansk oil refinery,RUSSIA_PROPER,,,,Slavyansk oil refinery,TGT_RU_SLAVYANSK_OIL_REFINERY,NODE_RU_SLAVYANSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-12-17,SLAVYANSK_OIL_REFINERY,SLAVYANSK_OIL_REFINERY,SLAVYANSK_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh refinery attack reported with physical effect,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0092,2025,REUTERS,DG_REUTERS,R25R-0092,,2025-12-25,2025-12-25,2025-12-25,2025-12-25,2025-12-25,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novoshakhtinsk oil refinery,RUSSIA_PROPER,,,,Novoshakhtinsk oil refinery,TGT_RU_NOVOSHAKHTINSK_OIL_REFINERY,NODE_RU_NOVOSHAKHTINSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,SINGLE_SOURCE,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-12-25,NOVOSHAKHTINSK_OIL_REFINERY,NOVOSHAKHTINSK_OIL_REFINERY,NOVOSHAKHTINSK_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh refinery strike and fire reported,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0093,2025,REUTERS,DG_REUTERS,R25R-0093,,2025-12-25,2025-12-25,2025-12-25,2025-12-25,2025-12-25,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Temryuk port oil-storage terminal,RUSSIA_PROPER,,,,Temryuk port oil-storage terminal,TGT_RU_TEMRYUK_PORT_OIL_STORAGE_TERMINAL,NODE_RU_TEMRYUK_PORT_OIL_STORAGE_TERMINAL,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,SINGLE_SOURCE,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-12-25,TEMRYUK_PORT_OIL_STORAGE_TERMINAL,TEMRYUK_PORT_OIL_STORAGE_TERMINAL,TEMRYUK_PORT_OIL_STORAGE_TERMINAL,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fire at oil tanks/terminal after drone attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0094,2025,REUTERS,DG_REUTERS,R25R-0094,,2025-12-25,2025-12-25,2025-12-25,2025-12-25,2025-12-25,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Orenburg gas processing plant,RUSSIA_PROPER,,,,Orenburg gas processing plant,TGT_RU_ORENBURG_GAS_PROCESSING_PLANT,NODE_RU_ORENBURG_GAS_PROCESSING_PLANT,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-12-25,ORENBURG_GAS_PROCESSING_PLANT,ORENBURG_GAS_PROCESSING_PLANT,ORENBURG_GAS_PROCESSING_PLANT,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Ukrainian strike claim reported; target-level physical effect confirmation incomplete,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0095,2025,REUTERS,DG_REUTERS,R25R-0095,,2025-10-24,2025-10-24,2025-10-24,2025-10-24,2025-10-24,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Belgorod reservoir dam,RUSSIA_PROPER,,,,Belgorod reservoir dam,TGT_RU_BELGOROD_RESERVOIR_DAM,NODE_RU_BELGOROD_RESERVOIR_DAM,,RESERVOIR_DAM,LOGISTICS_OTHER,UNCERTAIN,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,,UNRESOLVED,,NOT_APPLICABLE,,,2025-10-24,BELGOROD_RESERVOIR_DAM,BELGOROD_RESERVOIR_DAM,BELGOROD_RESERVOIR_DAM,,UNIQUE,,NONE,TRUE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Physical damage to dam reported after Ukrainian strike; DEEP target-universe eligibility requires decision | Physical damage confirmed; DEEP target-universe eligibility unresolved.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0096,2025,REUTERS,DG_REUTERS,R25R-0096,,2025-09-05,2025-09-05,2025-09-05,2025-09-05,2025-09-05,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Ryazan oil refinery,RUSSIA_PROPER,,,,Ryazan oil refinery,TGT_RU_RYAZAN_OIL_REFINERY,NODE_RU_RYAZAN_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-05,RYAZAN_OIL_REFINERY,RYAZAN_OIL_REFINERY,RYAZAN_OIL_REFINERY,,UNIQUE,,SOURCE_DATE_CONFLICT,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh attack candidate from Reuters search; effect/date resolution incomplete | Canonical date corrected from 2025-09-03 to 2025-09-05 in closure audit.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0097,2025,REUTERS,DG_REUTERS,R25R-0097,,2025-09-13,2025-09-13,2025-09-13,2025-09-13,2025-09-13,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Bashneft-Novoil refinery Ufa,RUSSIA_PROPER,,,,Bashneft-Novoil refinery Ufa,TGT_RU_BASHNEFT_NOVOIL_REFINERY_UFA,NODE_RU_BASHNEFT_NOVOIL_REFINERY_UFA,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-13,BASHNEFT_NOVOIL_REFINERY_UFA,BASHNEFT_NOVOIL_REFINERY_UFA,BASHNEFT_NOVOIL_REFINERY_UFA,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Attack reported but unique facility/effect not sufficiently resolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0098,2025,REUTERS,DG_REUTERS,R25R-0098,,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-20,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novokuibyshevsk oil refinery,RUSSIA_PROPER,,,,Novokuibyshevsk oil refinery,TGT_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,NODE_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,UNCERTAIN,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OR_FOLLOWUP_OF_REUTERS_CANONICAL,NOT_APPLICABLE,,,2025-09-20,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,CL_R25R_0056_NOVOKUI_20250920,DUPLICATE_LINKED,R25R-0056,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Reuters reports refinery strike but target identity within Samara group unresolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0099,2025,REUTERS,DG_REUTERS,R25R-0099,,2025-08-28,2025-08-28,2025-08-28,2025-08-28,2025-08-28,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Afipsky oil refinery,RUSSIA_PROPER,,,,Afipsky oil refinery,TGT_RU_AFIPSKY_OIL_REFINERY,NODE_RU_AFIPSKY_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OR_FOLLOWUP_OF_REUTERS_CANONICAL,NOT_APPLICABLE,,,2025-08-28,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,CL_R25R_0046_AFIPSKY_20250828,DUPLICATE_LINKED,R25R-0046,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Search result points to refinery event but exact facility/effect unresolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0100,2025,REUTERS,DG_REUTERS,R25R-0100,,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-20,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Saratov-region oil infrastructure,RUSSIA_PROPER,,,,Saratov-region oil infrastructure,TGT_RU_SARATOV_REGION_OIL_INFRASTRUCTURE,NODE_RU_SARATOV_REGION_OIL_INFRASTRUCTURE,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,UNCERTAIN,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OR_FOLLOWUP_OF_REUTERS_CANONICAL,NOT_APPLICABLE,,,2025-09-20,SARATOV_REGION_OIL_INFRASTRUCTURE,SARATOV_REGION_OIL_INFRASTRUCTURE,SARATOV_REGION_OIL_INFRASTRUCTURE,CL_R25R_0055_SARATOV_20250920,DUPLICATE_LINKED,R25R-0055,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Follow-on Reuters coverage references energy target; exact node not sufficiently resolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0101,2025,REUTERS,DG_REUTERS,R25R-0101,,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-20,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novokuibyshevsk oil refinery,RUSSIA_PROPER,,,,Novokuibyshevsk oil refinery,TGT_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,NODE_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,UNCERTAIN,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OR_FOLLOWUP_OF_REUTERS_CANONICAL,NOT_APPLICABLE,,,2025-09-20,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,CL_R25R_0056_NOVOKUI_20250920,DUPLICATE_LINKED,R25R-0056,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Follow-on Reuters coverage references energy target; exact node not sufficiently resolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-SUP-0704,2025,REUTERS,DG_REUTERS,R25R-SUP-0704,,2025-07-04,2025-07-04,2025-07-04,2025-07-04,2025-07-04,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Sergiyev Posad electricity substation,RUSSIA_PROPER,,,,Sergiyev Posad electricity substation,TGT_RU_SERGIYEV_POSAD_ELECTRICITY_SUBSTATION,NODE_RU_SERGIYEV_POSAD_ELECTRICITY_SUBSTATION,,GRID_SUPPORT_INFRASTRUCTURE,ENERGY_GRID_SUPPORT,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-07-04,SERGIYEV_POSAD_ELECTRICITY_SUBSTATION,SERGIYEV_POSAD_ELECTRICITY_SUBSTATION,SERGIYEV_POSAD_ELECTRICITY_SUBSTATION,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Frozen Q3-R6 Reuters component; district head reported substation damage and outages.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-SUP-0830,2025,REUTERS,DG_REUTERS,R25R-SUP-0830,,2025-08-30,2025-08-30,2025-08-30,2025-08-30,2025-08-30,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Krasnodar refinery,RUSSIA_PROPER,,,,Krasnodar refinery,TGT_RU_KRASNODAR_REFINERY,NODE_RU_KRASNODAR_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-08-30,KRASNODAR_REFINERY,KRASNODAR_REFINERY,KRASNODAR_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Frozen Q3-R1 Reuters component; Russian authorities reported unit damage and roughly 300-square-metre fire.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-SUP-0104,2025,REUTERS,DG_REUTERS,R25R-SUP-0104,,2025-10-04,2025-10-04,2025-10-04,2025-10-04,2025-10-04,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Kirishi oil refinery,RUSSIA_PROPER,,,,Kirishi oil refinery,TGT_RU_KIRISHI_OIL_REFINERY,NODE_RU_KIRISHI_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-10-04,KIRISHI_OIL_REFINERY,KIRISHI_OIL_REFINERY,KIRISHI_OIL_REFINERY,CL_R25R_SUP_0104_KIRISHI,CANONICAL,R25R-SUP-0104,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Frozen Q4-R1 Reuters component; Reuters industry reporting said CDU-6 halted after fire from fresh attack.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-SUP-1212,2025,REUTERS,DG_REUTERS,R25R-SUP-1212,,2025-12-12,2025-12-12,2025-12-12,2025-12-12,2025-12-12,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Slavneft-YANOS Yaroslavl refinery,RUSSIA_PROPER,,,,Slavneft-YANOS Yaroslavl refinery,TGT_RU_SLAVNEFT_YANOS_YAROSLAVL_REFINERY,NODE_RU_SLAVNEFT_YANOS_YAROSLAVL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-12-12,SLAVNEFT_YANOS_YAROSLAVL_REFINERY,SLAVNEFT_YANOS_YAROSLAVL_REFINERY,SLAVNEFT_YANOS_YAROSLAVL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Frozen Q4-R1 Reuters component; Reuters sources reported CDU-4/loading-rack damage and output suspension.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
